"Prices","year","month","State"
14.29,2007,4,"Vermont"
14.37,2007,5,"Vermont"
14.49,2007,6,"Vermont"
14.16,2007,7,"Vermont"
14.16,2007,8,"Vermont"
14.29,2007,9,"Vermont"
14.61,2007,10,"Vermont"
14.37,2007,11,"Vermont"
13.9,2007,12,"Vermont"
13.9,2008,1,"Vermont"
13.98,2008,2,"Vermont"
14.39,2008,3,"Vermont"
14.65,2008,4,"Vermont"
14.84,2008,5,"Vermont"
14.66,2008,6,"Vermont"
14.52,2008,7,"Vermont"
14.55,2008,8,"Vermont"
14.98,2008,9,"Vermont"
14.78,2008,10,"Vermont"
14.7,2008,11,"Vermont"
14.2,2008,12,"Vermont"
14.25,2009,1,"Vermont"
14.73,2009,2,"Vermont"
14.63,2009,3,"Vermont"
15.09,2009,4,"Vermont"
15.08,2009,5,"Vermont"
15.11,2009,6,"Vermont"
14.87,2009,7,"Vermont"
15.07,2009,8,"Vermont"
15.2,2009,9,"Vermont"
15.37,2009,10,"Vermont"
14.91,2009,11,"Vermont"
14.85,2009,12,"Vermont"
14.78,2010,1,"Vermont"
15.34,2010,2,"Vermont"
15.22,2010,3,"Vermont"
15.86,2010,4,"Vermont"
15.75,2010,5,"Vermont"
15.8,2010,6,"Vermont"
15.41,2010,7,"Vermont"
15.64,2010,8,"Vermont"
15.99,2010,9,"Vermont"
16.12,2010,10,"Vermont"
15.85,2010,11,"Vermont"
15.58,2010,12,"Vermont"
15.71,2011,1,"Vermont"
15.95,2011,2,"Vermont"
16.02,2011,3,"Vermont"
16.37,2011,4,"Vermont"
16.47,2011,5,"Vermont"
16.28,2011,6,"Vermont"
16.19,2011,7,"Vermont"
16.35,2011,8,"Vermont"
16.32,2011,9,"Vermont"
17.14,2011,10,"Vermont"
16.59,2011,11,"Vermont"
16.2,2011,12,"Vermont"
16.52,2012,1,"Vermont"
17.07,2012,2,"Vermont"
16.76,2012,3,"Vermont"
16.87,2012,4,"Vermont"
16.41,2012,5,"Vermont"
16.93,2012,6,"Vermont"
16.77,2012,7,"Vermont"
16.38,2012,8,"Vermont"
16.38,2012,9,"Vermont"
17.51,2012,10,"Vermont"
19.26,2012,11,"Vermont"
17.2,2012,12,"Vermont"
16.49,2013,1,"Vermont"
16.34,2013,2,"Vermont"
16.55,2013,3,"Vermont"
17.6,2013,4,"Vermont"
17.76,2013,5,"Vermont"
17.76,2013,6,"Vermont"
17.21,2013,7,"Vermont"
17.07,2013,8,"Vermont"
17.27,2013,9,"Vermont"
17.64,2013,10,"Vermont"
17.52,2013,11,"Vermont"
17.03,2013,12,"Vermont"
16.92,2014,1,"Vermont"
17.11,2014,2,"Vermont"
17.34,2014,3,"Vermont"
18.05,2014,4,"Vermont"
18.16,2014,5,"Vermont"
18.06,2014,6,"Vermont"
17.9,2014,7,"Vermont"
17.84,2014,8,"Vermont"
17.76,2014,9,"Vermont"
17.39,2014,10,"Vermont"
17.09,2014,11,"Vermont"
16.67,2014,12,"Vermont"
16.5,2015,1,"Vermont"
16.56,2015,2,"Vermont"
16.68,2015,3,"Vermont"
17.25,2015,4,"Vermont"
17.5,2015,5,"Vermont"
17.41,2015,6,"Vermont"
17.08,2015,7,"Vermont"
17.13,2015,8,"Vermont"
17.27,2015,9,"Vermont"
17.44,2015,10,"Vermont"
17.67,2015,11,"Vermont"
17.19,2015,12,"Vermont"
16.62,2016,1,"Vermont"
16.89,2016,2,"Vermont"
17.11,2016,3,"Vermont"
17.52,2016,4,"Vermont"
17.79,2016,5,"Vermont"
17.57,2016,6,"Vermont"
17.29,2016,7,"Vermont"
17.27,2016,8,"Vermont"
17.53,2016,9,"Vermont"
11.96,2001,1,"Rhode Island"
12.02,2001,2,"Rhode Island"
12.04,2001,3,"Rhode Island"
13.17,2001,4,"Rhode Island"
12.38,2001,5,"Rhode Island"
12.57,2001,6,"Rhode Island"
12.97,2001,7,"Rhode Island"
11.64,2001,8,"Rhode Island"
12.37,2001,9,"Rhode Island"
11.68,2001,10,"Rhode Island"
11.56,2001,11,"Rhode Island"
11.4,2001,12,"Rhode Island"
10.34,2002,1,"Rhode Island"
10.28,2002,2,"Rhode Island"
9.29,2002,3,"Rhode Island"
10.41,2002,4,"Rhode Island"
10.01,2002,5,"Rhode Island"
10.65,2002,6,"Rhode Island"
9.56,2002,7,"Rhode Island"
10.42,2002,8,"Rhode Island"
10.2,2002,9,"Rhode Island"
10.5,2002,10,"Rhode Island"
10.62,2002,11,"Rhode Island"
10.37,2002,12,"Rhode Island"
9.8,2003,1,"Rhode Island"
11.32,2003,2,"Rhode Island"
10.24,2003,3,"Rhode Island"
10.18,2003,4,"Rhode Island"
11.46,2003,5,"Rhode Island"
11.22,2003,6,"Rhode Island"
12.7,2003,7,"Rhode Island"
12.59,2003,8,"Rhode Island"
12.54,2003,9,"Rhode Island"
11.92,2003,10,"Rhode Island"
12.21,2003,11,"Rhode Island"
12.79,2003,12,"Rhode Island"
11.9,2004,1,"Rhode Island"
12.25,2004,2,"Rhode Island"
12.17,2004,3,"Rhode Island"
11.59,2004,4,"Rhode Island"
11.8,2004,5,"Rhode Island"
11.96,2004,6,"Rhode Island"
12.26,2004,7,"Rhode Island"
12.3,2004,8,"Rhode Island"
11.57,2004,9,"Rhode Island"
12.73,2004,10,"Rhode Island"
12.27,2004,11,"Rhode Island"
13.36,2004,12,"Rhode Island"
12.11,2005,1,"Rhode Island"
10.64,2005,2,"Rhode Island"
12.54,2005,3,"Rhode Island"
12.6,2005,4,"Rhode Island"
12.67,2005,5,"Rhode Island"
12.85,2005,6,"Rhode Island"
13.17,2005,7,"Rhode Island"
13.08,2005,8,"Rhode Island"
13.62,2005,9,"Rhode Island"
13.44,2005,10,"Rhode Island"
14.48,2005,11,"Rhode Island"
15.01,2005,12,"Rhode Island"
14.94,2006,1,"Rhode Island"
14.74,2006,2,"Rhode Island"
15.83,2006,3,"Rhode Island"
15.46,2006,4,"Rhode Island"
15.47,2006,5,"Rhode Island"
15.7,2006,6,"Rhode Island"
15.06,2006,7,"Rhode Island"
15.23,2006,8,"Rhode Island"
15.33,2006,9,"Rhode Island"
15.08,2006,10,"Rhode Island"
14.34,2006,11,"Rhode Island"
14.28,2006,12,"Rhode Island"
13.91,2007,1,"Rhode Island"
13.25,2007,2,"Rhode Island"
13.44,2007,3,"Rhode Island"
14.05,2007,4,"Rhode Island"
13.52,2007,5,"Rhode Island"
14.31,2007,6,"Rhode Island"
14.33,2007,7,"Rhode Island"
13.16,2007,8,"Rhode Island"
15.51,2007,9,"Rhode Island"
14.16,2007,10,"Rhode Island"
14.65,2007,11,"Rhode Island"
14.62,2007,12,"Rhode Island"
15.35,2008,1,"Rhode Island"
15,2008,2,"Rhode Island"
16.87,2008,3,"Rhode Island"
14.96,2008,4,"Rhode Island"
22.01,2008,5,"Rhode Island"
16.08,2008,6,"Rhode Island"
17.89,2008,7,"Rhode Island"
18.12,2008,8,"Rhode Island"
18,2008,9,"Rhode Island"
17.45,2008,10,"Rhode Island"
19.35,2008,11,"Rhode Island"
18.63,2008,12,"Rhode Island"
17.46,2009,1,"Rhode Island"
17.9,2009,2,"Rhode Island"
14.81,2009,3,"Rhode Island"
15.75,2009,4,"Rhode Island"
15.14,2009,5,"Rhode Island"
16.44,2009,6,"Rhode Island"
14.77,2009,7,"Rhode Island"
14.06,2009,8,"Rhode Island"
16.38,2009,9,"Rhode Island"
15.13,2009,10,"Rhode Island"
15.34,2009,11,"Rhode Island"
14.79,2009,12,"Rhode Island"
15.49,2010,1,"Rhode Island"
16.1,2010,2,"Rhode Island"
17.12,2010,3,"Rhode Island"
15.88,2010,4,"Rhode Island"
15.26,2010,5,"Rhode Island"
16.6,2010,6,"Rhode Island"
15.21,2010,7,"Rhode Island"
17.1,2010,8,"Rhode Island"
15.76,2010,9,"Rhode Island"
15.85,2010,10,"Rhode Island"
15.97,2010,11,"Rhode Island"
14.95,2010,12,"Rhode Island"
16.21,2011,1,"Rhode Island"
16.36,2011,2,"Rhode Island"
15.76,2011,3,"Rhode Island"
14.22,2011,4,"Rhode Island"
13.48,2011,5,"Rhode Island"
14.06,2011,6,"Rhode Island"
13.06,2011,7,"Rhode Island"
14.28,2011,8,"Rhode Island"
14.53,2011,9,"Rhode Island"
12.43,2011,10,"Rhode Island"
13.19,2011,11,"Rhode Island"
14.33,2011,12,"Rhode Island"
14.75,2012,1,"Rhode Island"
14.94,2012,2,"Rhode Island"
14.82,2012,3,"Rhode Island"
13.15,2012,4,"Rhode Island"
14.41,2012,5,"Rhode Island"
15.32,2012,6,"Rhode Island"
13.9,2012,7,"Rhode Island"
14,2012,8,"Rhode Island"
15.09,2012,9,"Rhode Island"
13.66,2012,10,"Rhode Island"
13.07,2012,11,"Rhode Island"
15.71,2012,12,"Rhode Island"
14.48,2013,1,"Rhode Island"
16.15,2013,2,"Rhode Island"
15.91,2013,3,"Rhode Island"
14.09,2013,4,"Rhode Island"
14.55,2013,5,"Rhode Island"
13.68,2013,6,"Rhode Island"
13.05,2013,7,"Rhode Island"
15.42,2013,8,"Rhode Island"
15.52,2013,9,"Rhode Island"
14.26,2013,10,"Rhode Island"
15.65,2013,11,"Rhode Island"
20.17,2013,12,"Rhode Island"
16.26,2014,1,"Rhode Island"
18.57,2014,2,"Rhode Island"
16.86,2014,3,"Rhode Island"
18.26,2014,4,"Rhode Island"
18.07,2014,5,"Rhode Island"
16.47,2014,6,"Rhode Island"
15.84,2014,7,"Rhode Island"
18.36,2014,8,"Rhode Island"
17.21,2014,9,"Rhode Island"
17.19,2014,10,"Rhode Island"
16.68,2014,11,"Rhode Island"
17.03,2014,12,"Rhode Island"
17.73,2015,1,"Rhode Island"
20.16,2015,2,"Rhode Island"
20,2015,3,"Rhode Island"
21.06,2015,4,"Rhode Island"
18.63,2015,5,"Rhode Island"
18.31,2015,6,"Rhode Island"
17.59,2015,7,"Rhode Island"
18.86,2015,8,"Rhode Island"
21.6,2015,9,"Rhode Island"
19.68,2015,10,"Rhode Island"
18.62,2015,11,"Rhode Island"
19.88,2015,12,"Rhode Island"
18.4,2016,1,"Rhode Island"
18.78,2016,2,"Rhode Island"
19.07,2016,3,"Rhode Island"
19.43,2016,4,"Rhode Island"
18.02,2016,5,"Rhode Island"
18.69,2016,6,"Rhode Island"
17.11,2016,7,"Rhode Island"
18.57,2016,8,"Rhode Island"
20.49,2016,9,"Rhode Island"
13.52,2001,1,"New Hampshire"
13.02,2001,2,"New Hampshire"
13.08,2001,3,"New Hampshire"
13.93,2001,4,"New Hampshire"
11.58,2001,5,"New Hampshire"
12.08,2001,6,"New Hampshire"
12.66,2001,7,"New Hampshire"
11.97,2001,8,"New Hampshire"
11.26,2001,9,"New Hampshire"
12.68,2001,10,"New Hampshire"
11.73,2001,11,"New Hampshire"
12.01,2001,12,"New Hampshire"
11.91,2002,1,"New Hampshire"
11.32,2002,2,"New Hampshire"
11.58,2002,3,"New Hampshire"
12.43,2002,4,"New Hampshire"
12.17,2002,5,"New Hampshire"
11.68,2002,6,"New Hampshire"
12.25,2002,7,"New Hampshire"
11.42,2002,8,"New Hampshire"
11.6,2002,9,"New Hampshire"
12.77,2002,10,"New Hampshire"
11.92,2002,11,"New Hampshire"
11.82,2002,12,"New Hampshire"
11.43,2003,1,"New Hampshire"
11.76,2003,2,"New Hampshire"
11.89,2003,3,"New Hampshire"
11.99,2003,4,"New Hampshire"
12.19,2003,5,"New Hampshire"
12.33,2003,6,"New Hampshire"
12.04,2003,7,"New Hampshire"
12.08,2003,8,"New Hampshire"
12.26,2003,9,"New Hampshire"
12.31,2003,10,"New Hampshire"
12.08,2003,11,"New Hampshire"
11.74,2003,12,"New Hampshire"
11.61,2004,1,"New Hampshire"
12.39,2004,2,"New Hampshire"
12.33,2004,3,"New Hampshire"
12.37,2004,4,"New Hampshire"
12.79,2004,5,"New Hampshire"
12.74,2004,6,"New Hampshire"
12.75,2004,7,"New Hampshire"
12.73,2004,8,"New Hampshire"
13.24,2004,9,"New Hampshire"
13.1,2004,10,"New Hampshire"
12.45,2004,11,"New Hampshire"
11.93,2004,12,"New Hampshire"
11.98,2005,1,"New Hampshire"
13.5,2005,2,"New Hampshire"
13.29,2005,3,"New Hampshire"
13.89,2005,4,"New Hampshire"
13.58,2005,5,"New Hampshire"
12.86,2005,6,"New Hampshire"
12.75,2005,7,"New Hampshire"
13.7,2005,8,"New Hampshire"
15.05,2005,9,"New Hampshire"
14.16,2005,10,"New Hampshire"
13.75,2005,11,"New Hampshire"
14.18,2005,12,"New Hampshire"
14.2,2006,1,"New Hampshire"
14.84,2006,2,"New Hampshire"
14.9,2006,3,"New Hampshire"
15.27,2006,4,"New Hampshire"
15.88,2006,5,"New Hampshire"
15.14,2006,6,"New Hampshire"
14.49,2006,7,"New Hampshire"
13.79,2006,8,"New Hampshire"
14.39,2006,9,"New Hampshire"
14.95,2006,10,"New Hampshire"
14.22,2006,11,"New Hampshire"
14.6,2006,12,"New Hampshire"
14.93,2007,1,"New Hampshire"
14.69,2007,2,"New Hampshire"
14.87,2007,3,"New Hampshire"
14.92,2007,4,"New Hampshire"
15.19,2007,5,"New Hampshire"
14.96,2007,6,"New Hampshire"
14.96,2007,7,"New Hampshire"
14.7,2007,8,"New Hampshire"
14.67,2007,9,"New Hampshire"
15.19,2007,10,"New Hampshire"
14.81,2007,11,"New Hampshire"
14.79,2007,12,"New Hampshire"
14.78,2008,1,"New Hampshire"
14.84,2008,2,"New Hampshire"
14.85,2008,3,"New Hampshire"
15.22,2008,4,"New Hampshire"
15.75,2008,5,"New Hampshire"
15.85,2008,6,"New Hampshire"
15.99,2008,7,"New Hampshire"
16.02,2008,8,"New Hampshire"
16.26,2008,9,"New Hampshire"
16.63,2008,10,"New Hampshire"
16.25,2008,11,"New Hampshire"
16.16,2008,12,"New Hampshire"
16.26,2009,1,"New Hampshire"
16.41,2009,2,"New Hampshire"
16.64,2009,3,"New Hampshire"
16.85,2009,4,"New Hampshire"
16.56,2009,5,"New Hampshire"
16.6,2009,6,"New Hampshire"
16.39,2009,7,"New Hampshire"
16.1,2009,8,"New Hampshire"
16.11,2009,9,"New Hampshire"
16.46,2009,10,"New Hampshire"
16.32,2009,11,"New Hampshire"
16.17,2009,12,"New Hampshire"
15.79,2010,1,"New Hampshire"
15.47,2010,2,"New Hampshire"
16.03,2010,3,"New Hampshire"
16.3,2010,4,"New Hampshire"
16.4,2010,5,"New Hampshire"
16.25,2010,6,"New Hampshire"
16.17,2010,7,"New Hampshire"
16.57,2010,8,"New Hampshire"
16.76,2010,9,"New Hampshire"
17.06,2010,10,"New Hampshire"
16.89,2010,11,"New Hampshire"
16.45,2010,12,"New Hampshire"
16.31,2011,1,"New Hampshire"
16.32,2011,2,"New Hampshire"
16.43,2011,3,"New Hampshire"
16.52,2011,4,"New Hampshire"
16.9,2011,5,"New Hampshire"
16.81,2011,6,"New Hampshire"
16.29,2011,7,"New Hampshire"
16.44,2011,8,"New Hampshire"
16.49,2011,9,"New Hampshire"
16.66,2011,10,"New Hampshire"
16.65,2011,11,"New Hampshire"
16.67,2011,12,"New Hampshire"
16.17,2012,1,"New Hampshire"
16.12,2012,2,"New Hampshire"
16.33,2012,3,"New Hampshire"
16.45,2012,4,"New Hampshire"
16.53,2012,5,"New Hampshire"
16.51,2012,6,"New Hampshire"
15.81,2012,7,"New Hampshire"
15.59,2012,8,"New Hampshire"
15.88,2012,9,"New Hampshire"
16.03,2012,10,"New Hampshire"
15.9,2012,11,"New Hampshire"
15.83,2012,12,"New Hampshire"
16.02,2013,1,"New Hampshire"
16.32,2013,2,"New Hampshire"
16.58,2013,3,"New Hampshire"
16.6,2013,4,"New Hampshire"
16.9,2013,5,"New Hampshire"
16.68,2013,6,"New Hampshire"
16.06,2013,7,"New Hampshire"
15.88,2013,8,"New Hampshire"
16.08,2013,9,"New Hampshire"
16.75,2013,10,"New Hampshire"
16.38,2013,11,"New Hampshire"
16.13,2013,12,"New Hampshire"
16.52,2014,1,"New Hampshire"
17.17,2014,2,"New Hampshire"
17.32,2014,3,"New Hampshire"
17.54,2014,4,"New Hampshire"
17.99,2014,5,"New Hampshire"
18,2014,6,"New Hampshire"
17.23,2014,7,"New Hampshire"
17.17,2014,8,"New Hampshire"
17.36,2014,9,"New Hampshire"
18.07,2014,10,"New Hampshire"
18.18,2014,11,"New Hampshire"
18.51,2014,12,"New Hampshire"
19.1,2015,1,"New Hampshire"
19.43,2015,2,"New Hampshire"
19.52,2015,3,"New Hampshire"
19.7,2015,4,"New Hampshire"
19.49,2015,5,"New Hampshire"
18.69,2015,6,"New Hampshire"
17.74,2015,7,"New Hampshire"
17.13,2015,8,"New Hampshire"
17.23,2015,9,"New Hampshire"
17.74,2015,10,"New Hampshire"
18.15,2015,11,"New Hampshire"
18.01,2015,12,"New Hampshire"
18,2016,1,"New Hampshire"
18.37,2016,2,"New Hampshire"
18.46,2016,3,"New Hampshire"
18.67,2016,4,"New Hampshire"
18.54,2016,5,"New Hampshire"
18.13,2016,6,"New Hampshire"
18,2016,7,"New Hampshire"
18.25,2016,8,"New Hampshire"
18.35,2016,9,"New Hampshire"
11.86,2001,1,"Massachusets"
12.03,2001,2,"Massachusets"
12.08,2001,3,"Massachusets"
12.49,2001,4,"Massachusets"
12.47,2001,5,"Massachusets"
12.57,2001,6,"Massachusets"
13.24,2001,7,"Massachusets"
12.62,2001,8,"Massachusets"
12.97,2001,9,"Massachusets"
12.85,2001,10,"Massachusets"
12.74,2001,11,"Massachusets"
11.96,2001,12,"Massachusets"
11.65,2002,1,"Massachusets"
10.9,2002,2,"Massachusets"
11.1,2002,3,"Massachusets"
11.4,2002,4,"Massachusets"
10.66,2002,5,"Massachusets"
10.92,2002,6,"Massachusets"
10.75,2002,7,"Massachusets"
10.56,2002,8,"Massachusets"
10.68,2002,9,"Massachusets"
10.87,2002,10,"Massachusets"
11.04,2002,11,"Massachusets"
10.78,2002,12,"Massachusets"
10.5,2003,1,"Massachusets"
10.83,2003,2,"Massachusets"
11.05,2003,3,"Massachusets"
10.75,2003,4,"Massachusets"
11.56,2003,5,"Massachusets"
12.05,2003,6,"Massachusets"
11.89,2003,7,"Massachusets"
12.11,2003,8,"Massachusets"
12.64,2003,9,"Massachusets"
12,2003,10,"Massachusets"
12.01,2003,11,"Massachusets"
11.98,2003,12,"Massachusets"
11.2,2004,1,"Massachusets"
11.69,2004,2,"Massachusets"
11.36,2004,3,"Massachusets"
11.56,2004,4,"Massachusets"
11.43,2004,5,"Massachusets"
11.55,2004,6,"Massachusets"
11.73,2004,7,"Massachusets"
11.96,2004,8,"Massachusets"
12.22,2004,9,"Massachusets"
12.05,2004,10,"Massachusets"
12.17,2004,11,"Massachusets"
12.16,2004,12,"Massachusets"
12.8,2005,1,"Massachusets"
13.35,2005,2,"Massachusets"
13.1,2005,3,"Massachusets"
13.03,2005,4,"Massachusets"
13.31,2005,5,"Massachusets"
13.16,2005,6,"Massachusets"
13.08,2005,7,"Massachusets"
13.19,2005,8,"Massachusets"
13.66,2005,9,"Massachusets"
13.28,2005,10,"Massachusets"
14.45,2005,11,"Massachusets"
14.9,2005,12,"Massachusets"
17.05,2006,1,"Massachusets"
17.64,2006,2,"Massachusets"
17.17,2006,3,"Massachusets"
16.48,2006,4,"Massachusets"
16.47,2006,5,"Massachusets"
16.22,2006,6,"Massachusets"
16.05,2006,7,"Massachusets"
16.85,2006,8,"Massachusets"
16.59,2006,9,"Massachusets"
16.18,2006,10,"Massachusets"
15.74,2006,11,"Massachusets"
16.63,2006,12,"Massachusets"
17.87,2007,1,"Massachusets"
16.82,2007,2,"Massachusets"
16.95,2007,3,"Massachusets"
16.62,2007,4,"Massachusets"
15.66,2007,5,"Massachusets"
16.68,2007,6,"Massachusets"
15.58,2007,7,"Massachusets"
15.78,2007,8,"Massachusets"
16.15,2007,9,"Massachusets"
15.91,2007,10,"Massachusets"
15.57,2007,11,"Massachusets"
15.24,2007,12,"Massachusets"
16.81,2008,1,"Massachusets"
16.49,2008,2,"Massachusets"
16.79,2008,3,"Massachusets"
16.39,2008,4,"Massachusets"
17.75,2008,5,"Massachusets"
17.33,2008,6,"Massachusets"
17.62,2008,7,"Massachusets"
18.08,2008,8,"Massachusets"
17.95,2008,9,"Massachusets"
19.7,2008,10,"Massachusets"
17.87,2008,11,"Massachusets"
18.37,2008,12,"Massachusets"
18.19,2009,1,"Massachusets"
18,2009,2,"Massachusets"
17.32,2009,3,"Massachusets"
17.53,2009,4,"Massachusets"
17.69,2009,5,"Massachusets"
17.62,2009,6,"Massachusets"
16.48,2009,7,"Massachusets"
15.92,2009,8,"Massachusets"
17.28,2009,9,"Massachusets"
16.11,2009,10,"Massachusets"
15.85,2009,11,"Massachusets"
14.67,2009,12,"Massachusets"
15.05,2010,1,"Massachusets"
14.41,2010,2,"Massachusets"
15.12,2010,3,"Massachusets"
15.2,2010,4,"Massachusets"
14.48,2010,5,"Massachusets"
14.08,2010,6,"Massachusets"
14.22,2010,7,"Massachusets"
14.88,2010,8,"Massachusets"
14.64,2010,9,"Massachusets"
14.55,2010,10,"Massachusets"
14.17,2010,11,"Massachusets"
14.42,2010,12,"Massachusets"
14.48,2011,1,"Massachusets"
14.36,2011,2,"Massachusets"
14.55,2011,3,"Massachusets"
14.09,2011,4,"Massachusets"
15,2011,5,"Massachusets"
15.12,2011,6,"Massachusets"
14.13,2011,7,"Massachusets"
15.09,2011,8,"Massachusets"
15.58,2011,9,"Massachusets"
13.98,2011,10,"Massachusets"
14.49,2011,11,"Massachusets"
15.2,2011,12,"Massachusets"
15.1,2012,1,"Massachusets"
15.41,2012,2,"Massachusets"
15.72,2012,3,"Massachusets"
14.8,2012,4,"Massachusets"
15.39,2012,5,"Massachusets"
15.48,2012,6,"Massachusets"
14.58,2012,7,"Massachusets"
14.16,2012,8,"Massachusets"
15.2,2012,9,"Massachusets"
14.38,2012,10,"Massachusets"
13.77,2012,11,"Massachusets"
15.19,2012,12,"Massachusets"
14.35,2013,1,"Massachusets"
14.93,2013,2,"Massachusets"
14.84,2013,3,"Massachusets"
15.06,2013,4,"Massachusets"
15.82,2013,5,"Massachusets"
15.92,2013,6,"Massachusets"
15.2,2013,7,"Massachusets"
16.03,2013,8,"Massachusets"
15.94,2013,9,"Massachusets"
15.74,2013,10,"Massachusets"
16.14,2013,11,"Massachusets"
20,2013,12,"Massachusets"
16.77,2014,1,"Massachusets"
17.47,2014,2,"Massachusets"
17.27,2014,3,"Massachusets"
18.15,2014,4,"Massachusets"
17.57,2014,5,"Massachusets"
16.56,2014,6,"Massachusets"
16.27,2014,7,"Massachusets"
17.75,2014,8,"Massachusets"
16.75,2014,9,"Massachusets"
16.9,2014,10,"Massachusets"
17.61,2014,11,"Massachusets"
19.89,2014,12,"Massachusets"
20.81,2015,1,"Massachusets"
21.7,2015,2,"Massachusets"
22.1,2015,3,"Massachusets"
21.66,2015,4,"Massachusets"
20.7,2015,5,"Massachusets"
19.54,2015,6,"Massachusets"
18.06,2015,7,"Massachusets"
18.02,2015,8,"Massachusets"
18.87,2015,9,"Massachusets"
18.42,2015,10,"Massachusets"
18.35,2015,11,"Massachusets"
19.63,2015,12,"Massachusets"
19.35,2016,1,"Massachusets"
19.78,2016,2,"Massachusets"
19.84,2016,3,"Massachusets"
20.65,2016,4,"Massachusets"
19.06,2016,5,"Massachusets"
18.52,2016,6,"Massachusets"
18.19,2016,7,"Massachusets"
18.34,2016,8,"Massachusets"
19.47,2016,9,"Massachusets"
12.96,2001,1,"Maine"
12.84,2001,2,"Maine"
12.64,2001,3,"Maine"
12.32,2001,4,"Maine"
14.24,2001,5,"Maine"
13.31,2001,6,"Maine"
13.01,2001,7,"Maine"
13.04,2001,8,"Maine"
14.3,2001,9,"Maine"
13.97,2001,10,"Maine"
12.68,2001,11,"Maine"
12.85,2001,12,"Maine"
10.66,2002,1,"Maine"
11.65,2002,2,"Maine"
16.06,2002,3,"Maine"
12.63,2002,4,"Maine"
12.97,2002,5,"Maine"
13.07,2002,6,"Maine"
12.91,2002,7,"Maine"
12.46,2002,8,"Maine"
13.75,2002,9,"Maine"
13.59,2002,10,"Maine"
12.34,2002,11,"Maine"
12.29,2002,12,"Maine"
11.97,2003,1,"Maine"
12.33,2003,2,"Maine"
12.28,2003,3,"Maine"
12.7,2003,4,"Maine"
13.44,2003,5,"Maine"
13.81,2003,6,"Maine"
11.83,2003,7,"Maine"
12.64,2003,8,"Maine"
12,2003,9,"Maine"
11.63,2003,10,"Maine"
12.61,2003,11,"Maine"
12,2003,12,"Maine"
11.64,2004,1,"Maine"
12.15,2004,2,"Maine"
12.33,2004,3,"Maine"
12.11,2004,4,"Maine"
12.67,2004,5,"Maine"
12.37,2004,6,"Maine"
12.78,2004,7,"Maine"
12.12,2004,8,"Maine"
11.87,2004,9,"Maine"
12.28,2004,10,"Maine"
12,2004,11,"Maine"
11.98,2004,12,"Maine"
13.7,2005,1,"Maine"
14.35,2005,2,"Maine"
12.81,2005,3,"Maine"
13.2,2005,4,"Maine"
13.14,2005,5,"Maine"
14.39,2005,6,"Maine"
13.62,2005,7,"Maine"
13.55,2005,8,"Maine"
14.47,2005,9,"Maine"
12.54,2005,10,"Maine"
13.73,2005,11,"Maine"
10.84,2005,12,"Maine"
13.69,2006,1,"Maine"
13.7,2006,2,"Maine"
13.89,2006,3,"Maine"
13.7,2006,4,"Maine"
13.72,2006,5,"Maine"
13.84,2006,6,"Maine"
13.53,2006,7,"Maine"
13.67,2006,8,"Maine"
13.74,2006,9,"Maine"
14.13,2006,10,"Maine"
14.06,2006,11,"Maine"
14.03,2006,12,"Maine"
15.16,2007,1,"Maine"
15.17,2007,2,"Maine"
17,2007,3,"Maine"
16.85,2007,4,"Maine"
16.87,2007,5,"Maine"
16.73,2007,6,"Maine"
16.7,2007,7,"Maine"
16.79,2007,8,"Maine"
16.93,2007,9,"Maine"
16.94,2007,10,"Maine"
16.86,2007,11,"Maine"
16.74,2007,12,"Maine"
15.62,2008,1,"Maine"
15.55,2008,2,"Maine"
16.38,2008,3,"Maine"
16.58,2008,4,"Maine"
16.44,2008,5,"Maine"
16.28,2008,6,"Maine"
16.42,2008,7,"Maine"
16.3,2008,8,"Maine"
16.43,2008,9,"Maine"
16.49,2008,10,"Maine"
16.37,2008,11,"Maine"
16.27,2008,12,"Maine"
16.21,2009,1,"Maine"
16.19,2009,2,"Maine"
15.34,2009,3,"Maine"
15.44,2009,4,"Maine"
15.45,2009,5,"Maine"
15.54,2009,6,"Maine"
15.49,2009,7,"Maine"
15.49,2009,8,"Maine"
15.64,2009,9,"Maine"
15.57,2009,10,"Maine"
15.54,2009,11,"Maine"
15.52,2009,12,"Maine"
15.43,2010,1,"Maine"
15.58,2010,2,"Maine"
15.63,2010,3,"Maine"
15.7,2010,4,"Maine"
15.72,2010,5,"Maine"
15.75,2010,6,"Maine"
15.73,2010,7,"Maine"
15.78,2010,8,"Maine"
15.88,2010,9,"Maine"
15.85,2010,10,"Maine"
15.84,2010,11,"Maine"
15.76,2010,12,"Maine"
15.72,2011,1,"Maine"
15.8,2011,2,"Maine"
15.28,2011,3,"Maine"
15.33,2011,4,"Maine"
15.37,2011,5,"Maine"
15.28,2011,6,"Maine"
15.11,2011,7,"Maine"
15.27,2011,8,"Maine"
15.4,2011,9,"Maine"
15.4,2011,10,"Maine"
15.35,2011,11,"Maine"
15.26,2011,12,"Maine"
15.02,2012,1,"Maine"
15.07,2012,2,"Maine"
14.28,2012,3,"Maine"
14.46,2012,4,"Maine"
14.41,2012,5,"Maine"
14.21,2012,6,"Maine"
14.63,2012,7,"Maine"
14.66,2012,8,"Maine"
14.81,2012,9,"Maine"
14.76,2012,10,"Maine"
14.83,2012,11,"Maine"
14.7,2012,12,"Maine"
14.46,2013,1,"Maine"
